date,enhancement,bug,churn,gc,bc,dc,bm,lm
2014-10-10,1.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0
2014-10-12,0.0,0.0,150.0,1.0,0.0,0.0,0.0,0.0
2014-10-13,0.0,2.0,150.0,1.0,0.0,0.0,0.0,0.0
2014-10-14,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0
2014-10-15,0.0,0.0,1370.0,0.0,0.0,0.0,0.0,0.0
2014-10-16,5.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0
2014-10-19,0.0,7.0,165.0,0.0,0.0,0.0,0.0,0.0
2014-10-20,6.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0
2014-10-25,45.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0
2014-10-27,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0
2014-10-28,61.0,27.0,1105.0,0.0,0.0,0.0,0.0,0.0
2014-10-29,41.0,40.0,5581.0,1.0,0.0,0.0,0.0,0.0
2014-10-30,15.0,0.0,1224.0,1.0,0.0,0.0,0.0,0.0
2014-11-01,0.0,17.0,1109.0,0.0,0.0,0.0,0.0,0.0
2014-11-02,63.0,0.0,9050.0,5.0,0.0,0.0,0.0,0.0
2014-11-03,0.0,1.0,7474.0,2.0,0.0,0.0,0.0,0.0
2014-11-04,0.0,1.0,1189.0,3.0,0.0,0.0,0.0,0.0
2014-11-05,3.0,62.0,5429.0,5.0,0.0,0.0,0.0,0.0
2014-11-06,27.0,0.0,729.0,2.0,0.0,0.0,0.0,0.0
2014-11-07,28.0,7.0,2214.0,0.0,0.0,0.0,0.0,0.0
2014-11-09,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0
2014-11-10,28.0,35.0,1501.0,0.0,0.0,0.0,0.0,0.0
2014-11-12,0.0,58.0,77.0,2.0,0.0,0.0,0.0,0.0
2014-11-13,0.0,0.0,77.0,2.0,0.0,0.0,0.0,0.0
2014-11-15,0.0,42.0,138.0,0.0,0.0,0.0,0.0,0.0
2014-11-16,0.0,29.0,5252.0,4.0,0.0,0.0,0.0,0.0
2014-11-17,37.0,10.0,8768.0,5.0,0.0,0.0,0.0,0.0
2014-11-18,0.0,6.0,5114.0,4.0,0.0,0.0,0.0,0.0
2014-11-19,0.0,1.0,3516.0,1.0,0.0,0.0,0.0,0.0
2014-11-20,0.0,2.0,299.0,0.0,0.0,0.0,0.0,0.0
2014-11-21,0.0,37.0,1320.0,2.0,0.0,0.0,0.0,0.0
2014-11-22,0.0,26.0,47.0,0.0,0.0,0.0,0.0,0.0
2014-11-24,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
2014-11-25,38.0,3.0,352.0,0.0,0.0,0.0,0.0,0.0
2014-11-26,0.0,4.0,1140.0,0.0,0.0,0.0,0.0,0.0
2014-11-27,0.0,0.0,795.0,0.0,0.0,0.0,0.0,0.0
2014-11-30,31.0,0.0,5745.0,3.0,0.0,0.0,0.0,0.0
2014-12-01,36.0,2.0,258.0,0.0,0.0,0.0,0.0,0.0
2014-12-02,39.0,0.0,5487.0,3.0,0.0,0.0,0.0,0.0
2014-12-03,0.0,0.0,3290.0,2.0,0.0,0.0,0.0,0.0
2014-12-04,84.0,0.0,198.0,1.0,0.0,0.0,0.0,0.0
2014-12-05,0.0,8.0,146.0,1.0,0.0,0.0,0.0,0.0
2014-12-06,0.0,58.0,1171.0,12.0,0.0,0.0,0.0,0.0
2014-12-07,48.0,18.0,496.0,10.0,0.0,0.0,0.0,0.0
2014-12-08,14.0,6.0,835.0,12.0,0.0,0.0,0.0,0.0
2014-12-09,0.0,14.0,468.0,2.0,0.0,0.0,0.0,0.0
2014-12-10,6.0,0.0,445.0,4.0,0.0,0.0,0.0,0.0
2014-12-11,0.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0
2014-12-12,0.0,53.0,838.0,1.0,0.0,0.0,0.0,0.0
2014-12-13,0.0,0.0,173.0,1.0,0.0,0.0,0.0,0.0
2014-12-14,0.0,21.0,821.0,4.0,0.0,0.0,0.0,0.0
2014-12-15,4.0,0.0,108.0,1.0,0.0,0.0,0.0,0.0
2014-12-16,0.0,5.0,424.0,3.0,0.0,0.0,0.0,0.0
2014-12-17,16.0,20.0,226.0,0.0,0.0,0.0,0.0,0.0
2014-12-18,66.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0
2014-12-19,12.0,3.0,144.0,0.0,0.0,0.0,0.0,0.0
2014-12-20,0.0,36.0,365.0,3.0,0.0,0.0,0.0,0.0
2014-12-22,11.0,43.0,1206.0,6.0,0.0,0.0,0.0,0.0
2014-12-23,0.0,0.0,827.0,1.0,0.0,0.0,0.0,0.0
